ID;IDCOMPANY;IDUSER;DATE_INSERT;DATE_UPDATE;DATARICHIESTA;RECORD_STATUS;DATA_CESTINO;DATA_STORICO;IDCUSTOMER;SOSPESA;URGENTE;ASSICURAZIONE_AFFITTO;TRATTATIVA;CONSULENZAMUTUO;NOTE;INAFFITTO;AFFITTO_RISCATTO;CATEGORIA;IDTIPO;IDSUBTIPO;IDCOMUNE;IDZONA;IDSOTTOZONA;LOCALITA_FILTER_TYPE;LOCALITA_AREA;LOCALITA_AREA2;LOCALITA_AREA3;LOCALITA;IDMACROZONA;CARATTERISTICHE;MQ;MQ2;BAGNO1;BAGNO2;CAMERA1;CAMERA2;VANI1;VANI2;PREZZO1;PREZZO2;KEYMONEY1;KEYMONEY2;ANTICIPO1;ANTICIPO2;ARREDATO;ARREDATO_PARZ;ARREDATO_NO;NUOVACOSTRUZIONE;STUDENTI;USOVACANZA;INVESTIMENTO;ULTIMOPIANO;PIANO;PIANO_SUP_A;PIANO_INF_A;IDPOSIZIONE;DISTANZE;IDVISTA;TERRENO;TERRENO_MQ;CONDOMINIO_IDTIPO;PREGIUDIZI;LOCATION_COMMERCIALE;IDSTATO;IDTIPOCONTRATTO;IDTIPOPROPRIETA;COMM_IDDESTINAZIONE;IDTIPOMOTIVAZIONERICHIESTA;RATING;ASTA;ANNO;SPAZIO_ESTERNO_ABITABILE;PERTINENZE;IDCANALE;VENDERE_PRIMA;IDUSER_INSERT;IDUSER_INSERT_DATE;IDUSER_UPDATE;IDUSER_UPDATE_DATE;IDRICHIESTADALWEB
198;1;1;1605515391;1740565411;1605481200;1;0;0;255;0;0;0;0;0;"cerca app 90 - 120 mq 30/03: FONDAMENTALE AVERE UNA CORTE ESCLUSIVA, OPPURE GIARDINETTO";0;0;0;,1,;,3,4,5,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605515391;1;1740565411;0
200;1;1;1605515914;1740565411;1605481200;1;0;0;257;0;0;0;0;0;"cerca app 100 - 130 mq, minimo 4 piano ,preferibilmente zona centrale";0;0;0;,1,;,3,4,5,;,5792,;,941,;;0;;;;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605515914;1;1740565411;0
201;1;1;1605516144;1740565411;1605481200;1;0;0;258;0;0;0;0;0;"cerca app 110 - 140 mq";0;0;0;,1,;,3,4,5,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605516144;1;1740565411;0
203;1;1;1605516614;1740565411;1605481200;1;0;0;260;0;0;0;0;0;"cerca app 80 - 110 mq";0;0;0;,1,;,3,4,5,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605516614;1;1740565411;0
208;1;1;1605517788;1740565411;1605481200;1;0;0;265;0;0;0;0;0;"cerca villetta a schiera 140 - 190 mq";0;0;0;,11,;,12,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605517788;1;1740565411;0
209;1;1;1605518468;1740565411;1605481200;1;0;0;266;0;0;0;0;0;"cerca casa bi/trifamiliare 180 - 250 mq 05/05: contattato da Nicola, cerca solamente verso Città S.Angelo/Zona Iper max";0;0;0;,11,;,10,11,;,5776,;;;0;;;;#1#13#68#5776#0#0#|;;;0;0;0;0;0;0;0;0;0.00;250000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605518468;1;1740565411;0
226;1;1;1605609070;1740565411;1605567600;1;0;0;287;0;0;0;0;0;"cerca app 70 - 90 mq";0;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605609070;1;1740565411;0
227;1;1;1605609327;1740565411;1605567600;1;0;0;288;0;0;0;0;0;"cerca terreno edificabile 900 - 1000 mq";0;0;5;;;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605609327;1;1740565411;0
228;1;1;1605610550;1740565411;1605567600;1;0;0;289;0;0;0;0;0;"cerca app 170 - 250 mq";0;0;0;,1,;,4,5,;,5789,;;;0;;null;null;#1#13#68#5789#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605610550;1;1740565411;0
230;1;1;1605610962;1740565411;1605567600;1;0;0;291;0;0;0;0;0;"cerca app 30 - 40 mq";0;0;0;,1,;,3,2,1,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605610962;1;1740565411;0
231;1;1;1605611132;1740565411;1605567600;1;0;0;292;0;0;0;0;0;"cerca app 70 - 90 mq";0;0;0;,1,;,3,4,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605611132;1;1740565411;0
232;1;1;1605611462;1740565411;1605567600;1;0;0;293;0;0;0;0;0;"cerca app 130 - 170 mq";0;0;0;,1,;,4,5,;,5788,;,915,;;0;;null;null;#1#13#68#5788#915#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605611462;1;1740565411;0
233;1;1;1605612273;1740565411;1605567600;1;0;0;294;0;0;0;0;0;"cerca app 120 - 160 mq";0;0;0;,1,;,4,5,;,5792,;,941,604586,;;0;;null;null;#1#13#68#5792#941#0#|#1#13#68#5792#604586#0#|;;;0;0;0;0;0;0;0;0;0.00;400000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605612273;1;1740565411;0
235;1;1;1605612665;1740565411;1605567600;1;0;0;296;0;0;0;0;0;"cerca app 120 - 160 mq";0;0;0;,1,;,3,4,5,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605612665;1;1740565411;0
237;1;1;1605613419;1740565411;1605567600;1;0;0;298;0;0;0;0;0;"cerca app 60 - 80 mq";0;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605613419;1;1740565411;0
238;1;1;1605613599;1740565411;1605567600;1;0;0;299;0;0;0;0;0;"cerca app 60 - 80 mq";0;0;0;,1,;,3,4,;,5792,;,604577,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605613599;1;1740565411;0
239;1;1;1605613788;1740565411;1605567600;1;0;0;300;0;0;0;0;0;"cerca app 80 - 100 mq";0;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605613788;1;1740565411;0
241;1;1;1605629939;1605629939;1605567600;1;0;0;302;0;0;0;0;0;"cerca app 140 - 190 mq";0;0;0;,1,;,4,5,;,5791,;;;0;;null;null;#1#13#68#5791#0#0#|;;;0;0;0;0;0;0;0;0;0.00;250000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605629939;null;null;0
242;1;1;1605630113;1605630113;1605567600;1;0;0;303;0;0;0;0;0;"cerca app da 70 a 150 mq";0;0;0;,1,;,3,4,5,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605630113;null;null;0
243;1;1;1605630358;1740565411;1605567600;1;0;0;196;0;0;0;0;0;"cerca capannone 6000 - 7500 mq";0;0;4;;;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;1000000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605630358;1;1740565411;0
244;1;1;1605630609;1644253170;1605567600;1;0;0;304;0;0;0;0;0;"cerca app 140 - 180 mq";0;0;0;,1,;,4,5,;,5792,;,604586,;;0;;;;#1#13#68#5792###|#1#13#68#5792#604586#0#|;;;0;0;0;0;0;0;0;0;0.00;300000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605630609;null;null;0
245;1;1;1605630850;1605630850;1605567600;1;0;0;305;0;0;0;0;0;"cerca casa indipendente 90 - 120 mq";0;0;0;,11,;,16,;,5785,;;;0;;null;null;#1#13#68#5785#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605630850;null;null;0
246;1;1;1605777397;1740565411;1605740400;1;0;0;306;0;0;0;0;0;"cerca app 100 - 130 mq";0;0;0;,1,;,3,4,5,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605777397;1;1740565411;0
248;1;1;1605777783;1740565411;1605740400;1;0;0;308;0;0;0;0;0;"cerca app 70 - 90 mq";0;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605777783;1;1740565411;0
249;1;1;1605778008;1740565411;1605740400;1;0;0;309;0;0;0;0;0;"cerca app 120 - 160 mq";0;0;0;,1,;,4,5,3,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605778008;1;1740565411;0
254;1;1;1605779314;1740565411;1605740400;1;0;0;314;0;0;0;0;0;"cerca villetta a schiera 160 - 200 mq";0;0;0;,19,;,17,;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605779314;1;1740565411;0
256;1;1;1605779850;1740565411;1605740400;1;0;0;316;0;0;0;0;0;"cerca app 90 - 120 mq";0;0;0;,1,;,3,4,5,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605779850;1;1740565411;0
259;1;1;1605780421;1740565411;1605740400;1;0;0;319;0;0;0;0;0;"cerca app max 60 mq, solo per lei, anche vista mare. Contattata e prospettato via Tommasi.";0;0;0;,1,;,3,4,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605780421;1;1740565411;0
262;1;1;1605888060;1740565411;1605826800;1;0;0;322;0;0;0;0;0;"cerca app 70 - 100 mq";0;0;0;,1,;,3,4,5,;,5792,;,604576,;;0;;null;null;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605888060;1;1740565411;0
263;1;1;1605888261;1740565411;1605826800;1;0;0;323;0;0;0;0;0;"cerca porzione di casa 110 - 150 mq";0;0;0;,19,;,18,;,5788,5785,;;;0;;null;null;#1#13#68#5788#0#0#|#1#13#68#5785#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605888261;1;1740565411;0
268;1;1;1605889248;1740565411;1605826800;1;0;0;327;0;0;0;0;0;"cerca casa bi/trifamiliare 130 - 170 mq";0;0;0;,11,;,10,11,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889248;1;1740565411;0
269;1;1;1605889475;1740565411;1605826800;1;0;0;328;0;0;0;0;0;"cerca app 70 - 90 mq";0;0;0;,1,;,3,4,;,5792,;,604586,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604586#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889475;1;1740565411;0
271;1;1;1605889808;1740565411;1605826800;1;0;0;330;0;0;0;0;0;"cerca app 30 - 40 mq";0;0;0;,1,;,1,2,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889808;1;1740565411;0
272;1;1;1605889993;1740565411;1605826800;1;0;0;331;0;0;0;0;0;"cerca app 150 - 200 mq";0;0;0;,1,;,3,4,5,;,5788,;,915,;;0;;null;null;#1#13#68#5788#915#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889993;1;1740565411;0
273;1;1;1605890177;1740565411;1605826800;1;0;0;332;0;0;0;0;0;"cerca garage 20 - 30 mq";0;0;1;,36,;;,5792,;,941,;;0;;null;null;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605890177;1;1740565411;0
274;1;1;1605890363;1740565411;1605826800;1;0;0;333;0;0;0;0;0;"cerca casa indipendente 170 - 200 mq";0;0;0;,11,;,16,;,5776,;;;0;;null;null;#1#13#68#5776#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605890363;1;1740565411;0
276;1;1;1605890722;1740565411;1605826800;1;0;0;335;0;0;0;0;0;"cerca app 140 - 180 mq";0;0;0;,1,;,3,4,5,;,5792,;,941,604576,;;0;;null;null;#1#13#68#5792#941#0#|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;350000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605890722;1;1740565411;0
277;1;1;1605890874;1740565411;1605826800;1;0;0;336;0;0;0;0;0;"cerca app 70 - 100 mq";0;0;0;,1,;,3,4,5,;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605890874;1;1740565411;0
279;1;1;1605891245;1740565411;1605826800;1;0;0;338;0;0;0;0;0;"cerca app 250 - 350 mq";0;0;0;,1,;,5,4,;,5792,;,604577,;;0;;null;null;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;250000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605891245;1;1740565411;0
281;1;1;1605891689;1740565411;1605826800;1;0;0;340;0;0;0;0;0;"cerca app 90 - 110 mq";0;0;0;,1,;,3,4,5,;,5786,;,909,;;0;;null;null;#1#13#68#5786#0#0#|#1#13#68#5786#909#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605891689;1;1740565411;0
284;1;1;1605892365;1740565411;1605826800;1;0;0;343;0;0;0;0;0;"cerca app 130 - 170 mq";0;0;0;,1,;,3,4,5,;,5792,;,941,;;0;;null;null;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892365;1;1740565411;0
285;1;1;1605892515;1740565411;1605826800;1;0;0;344;0;0;0;0;0;"cerca app 70 - 90 mq";0;0;0;,1,;,3,4,;,5786,;,909,;;0;;null;null;#1#13#68#5786#0#0#|#1#13#68#5786#909#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892515;1;1740565411;0
286;1;1;1605892691;1740565411;1605826800;1;0;0;345;0;0;0;0;0;"cerca app 80 - 110 mq";0;0;0;,1,19,;,3,4,5,18,;,5776,;,858,;;0;;null;null;#1#13#68#5776#858#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892691;1;1740565411;0
289;1;1;1605893124;1740565411;1605826800;1;0;0;348;0;0;0;0;0;"cerca villa 200 - 300 mq";0;0;0;,11,;,12,;,5792,;,604577,;;0;;null;null;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;400000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605893124;1;1740565411;0
293;1;1;1605893878;1740565411;1605826800;1;0;0;352;0;0;0;0;0;"cerca app 140 - 190 mq";0;0;0;,1,;,4,5,;,5792,;,604577,;;0;;null;null;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605893878;1;1740565411;0
294;1;1;1605894070;1740565411;1605826800;1;0;0;353;0;0;0;0;0;"cerca app 50 - 70 mq";0;0;0;,1,;,2,3,;,5771,;,833,;;0;;null;null;#1#13#68#5771#833#0#|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605894070;1;1740565411;0
295;1;1;1605894333;1740565411;1605826800;1;0;0;354;0;0;0;0;0;;0;0;5;,117,;;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605894333;1;1740565411;0
297;1;1;1605894663;1740565411;1605826800;1;0;0;355;0;0;0;0;0;"cerca villa 250 - 300 mq";0;0;0;,11,;,12,;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;450000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605894663;1;1740565411;0
299;1;1;1605895548;1740565411;1605826800;1;0;0;357;0;0;0;0;0;"cerca casa indipendente 70 - 90 mq";0;0;0;,11,;,16,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605895548;1;1740565411;0
300;1;1;1605895807;1740565411;1605826800;1;0;0;358;0;0;0;0;0;"cerca rustico/casale 400 - 550 mq";0;0;0;,11,;,14,15,;,5791,;;;0;;null;null;#1#13#68#5791#0#0#|;;;0;0;0;0;0;0;0;0;0.00;750000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605895807;1;1740565411;0
301;1;1;1606066797;1740565411;1605999600;1;0;0;359;0;0;0;0;0;"cerca casa indipendente 250 - 300 mq";0;0;0;,11,;,16,;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606066797;1;1740565411;0
306;1;1;1606068086;1740565411;1605999600;1;0;0;364;0;0;0;0;0;"cerca villetta a schiera 130 - 170 mq";0;0;0;,19,;,17,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606068086;1;1740565411;0
307;1;1;1606068260;1740565411;1605999600;1;0;0;365;0;0;0;0;0;"cerca app 180 - 250 mq";0;0;0;,1,;,4,5,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606068260;1;1740565411;0
309;1;1;1606068733;1740565411;1605999600;1;0;0;367;0;0;0;0;0;"cerca app 70 - 100 mq";0;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606068733;1;1740565411;0
310;1;1;1606068974;1740565411;1605999600;1;0;0;368;0;0;0;0;0;"cerca rustico/casale 150 - 250 mq";0;0;0;,11,;,14,15,;,5776,;;;0;;null;null;#1#13#68#5776#0#0#|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606068974;1;1740565411;0
311;1;1;1606069132;1740565411;1605999600;1;0;0;369;0;0;0;0;0;"cerca villa a schiera 200 - 300 mq";0;0;0;,19,11,;,17,10,11,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;300000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606069132;1;1740565411;0
313;1;1;1606069812;1740565411;1605999600;1;0;0;371;0;0;0;0;0;"cerca albergo da 950 a 7000 mq";0;0;4;,49,;;,5792,5771,;;;0;;null;null;#1#13#68#5792###|#1#13#68#5771#0#0#|;;;0;0;0;0;0;0;0;0;0.00;400000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606069812;1;1740565411;0
315;1;1;1606070498;1740565411;1605999600;1;0;0;373;0;0;0;0;0;"cerca app 60 - 80 mq";0;0;0;,1,;,2,1,3,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606070498;1;1740565411;0
318;1;1;1606071173;1740565411;1605999600;1;0;0;376;0;0;0;0;0;"cerca app 120 - 160 mq";0;0;0;,1,;,4,5,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1606071173;1;1740565411;0
